primeira_compra;ultima_compra;qtd_compras;gmv_total_real;tickets_total;origem_primeira;destino_primeira;freq_media_dias;span_dias;freq_media_dias_aproximada;ticket_medio;seg_recorrencia;seg_velocidade;seg_combinada;status_ativo;cliente_id;momentum;tendencia;volatilidade;momentum_categoria;tendencia_categoria;indice_gini;mes_preferido;concentracao_mes;padrao_sazonal;destinos_recorrentes;total_viagens_recorrentes;media_viagens_por_destino;max_viagens_destino;padrao_recorrencia
21/12/2021;06/04/2023;5;966,75;5;OUTROS MUNICIPIOS;NATAL;117,75;471;117.75;193,35;Sazonal;Medio;Sazonal_Medio;Ativo;540359;41.0;-11.810.000.000.000.000;16.825.631.488.892.100;Acelerando;Melhorando;0.7833333333333334;2;0.4;Altamente Sazonal;True;4;2.5;4;Moderadamente Recorrente
30/07/2022;11/09/2023;6;459,06;7;CURITIBA;SAO PAULO;81,6;408;81.6;65,58;Recorrente;Medio;Recorrente_Medio;Ativo;540471;-3.0;-7.980.000.000.000.000;15.970.297.429.916.500;EstÃ¡vel;Melhorando;0.8888888888888891;9;0.8333333333333334;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
30/07/2023;31/01/2024;3;165,44;4;OUTROS MUNICIPIOS;SAO SEBASTIAO;92,5;185;92.5;41,36;Sazonal;Medio;Sazonal_Medio;Ativo;540542;-161.0;16.099.999.999.999.900;80.5;Desacelerando;Piorando;0.75;1;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
10/02/2024;12/02/2024;3;580,52;4;PIRACICABA;SAO PAULO;1;2;1.0;145,13;Sazonal;Rapido;Sazonal_Rapido;Ativo;540612;2.0;-2.0;1.0;EstÃ¡vel;EstÃ¡vel;0.9166666666666667;2;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
27/02/2021;25/02/2022;3;407,76;3;JOAO PESSOA;SALVADOR;181,5;363;181.5;135,92;Sazonal;Lento;Sazonal_Lento;Inativo;540637;-345.0;34.499.999.999.999.900;172.5;Desacelerando;Piorando;0.8611111111111112;2;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
24/04/2023;27/05/2023;3;386,82;3;SAO JOSE DOS CAMPOS;BAURU;16,5;33;16.5;128,94;Sazonal;Rapido;Sazonal_Rapido;Ativo;540703;29.0;-29.0;14.5;EstÃ¡vel;Melhorando;0.8611111111111112;5;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
04/09/2021;04/10/2021;4;420,08;4;BELO HORIZONTE;SALVADOR;10;30;10.0;105,02;Sazonal;Rapido;Sazonal_Rapido;Inativo;540725;0.0;-14.999.999.999.999.900;14.142.135.623.730.900;EstÃ¡vel;Melhorando;0.875;10;0.75;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
17/02/2023;19/02/2023;3;74,4;3;CAMPOS DOS GOYTACAZES;CURITIBA;1;2;1.0;24,8;Sazonal;Rapido;Sazonal_Rapido;Ativo;540755;-2.0;19.999.999.999.999.900;1.0;EstÃ¡vel;EstÃ¡vel;0.9166666666666667;2;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
04/08/2021;05/09/2021;3;528,39;3;SAO PAULO;LONDRINA;16;32;16.0;176,13;Sazonal;Rapido;Sazonal_Rapido;Inativo;541027;0.0;-1,26E-01;0.0;EstÃ¡vel;EstÃ¡vel;0.8611111111111112;8;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
11/10/2019;02/03/2020;3;373,92;3;CURITIBA;ANGRA DOS REIS;71,5;143;71.5;124,64;Sazonal;Medio;Sazonal_Medio;Inativo;541036;-103.0;10.299.999.999.999.900;51.5;Desacelerando;Piorando;0.8611111111111112;10;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
13/10/2020;30/11/2020;3;129,69;3;CURITIBA;SAO PAULO;24;48;24.0;43,23;Sazonal;Rapido;Sazonal_Rapido;Inativo;541075;20.0;-20.0;10.0;EstÃ¡vel;Melhorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
27/05/2023;15/02/2024;3;254,91;3;OUTROS MUNICIPIOS;MARINGA;132;264;132.0;84,97;Sazonal;Medio;Sazonal_Medio;Ativo;541085;184.0;-18.400.000.000.000.000;92.0;Acelerando;Melhorando;0.75;1;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
17/08/2018;30/08/2018;3;497,28;4;SALVADOR;OUTROS MUNICIPIOS;6,5;13;6.5;124,32;Sazonal;Rapido;Sazonal_Rapido;Inativo;541091;13.0;-12.999.999.999.999.900;6.5;EstÃ¡vel;Melhorando;0.9166666666666667;8;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
04/09/2023;03/01/2024;3;646,55;5;CUIABA;FORTALEZA;60,5;121;60.5;129,31;Sazonal;Medio;Sazonal_Medio;Ativo;541161;-121.0;12.099.999.999.999.900;60.5;Desacelerando;Piorando;0.8611111111111112;9;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
06/01/2023;27/01/2023;3;490,05;5;RIO DE JANEIRO;OUTROS MUNICIPIOS;10,5;21;10.5;98,01;Sazonal;Rapido;Sazonal_Rapido;Ativo;541289;-11.0;10.999.999.999.999.900;5.5;EstÃ¡vel;Piorando;0.9166666666666667;1;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
02/03/2020;03/06/2021;3;589,75;7;SAO PAULO;ARARAQUARA;229;458;229.0;84,25;Sazonal;Lento;Sazonal_Lento;Inativo;541316;454.0;-454.0;227.0;Acelerando;Melhorando;0.8611111111111112;6;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
05/11/2019;17/11/2021;5;1131,75;5;BELO HORIZONTE;RIO DE JANEIRO;185,75;743;185.75;226,35;Sazonal;Lento;Sazonal_Lento;Inativo;541497;-8.0;-7.470.000.000.000.000;30.104.681.944.840.400;EstÃ¡vel;Melhorando;0.9166666666666667;11;1.0;Altamente Sazonal;True;2;1.25;2;Pouco Recorrente
22/12/2020;22/02/2022;3;1099,76;8;BELO HORIZONTE;OUTROS MUNICIPIOS;213,5;427;213.5;137,47;Sazonal;Lento;Sazonal_Lento;Inativo;541528;299.0;-299.0;149.5;Acelerando;Melhorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
27/04/2023;14/05/2023;3;365,16;4;BELO HORIZONTE;SAO PAULO;8,5;17;8.5;91,29;Sazonal;Rapido;Sazonal_Rapido;Ativo;541534;-9.0;8.999.999.999.999.990;4.5;EstÃ¡vel;Piorando;0.8611111111111112;5;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
27/09/2022;06/10/2022;4;413,44;4;SALVADOR;JOAO PESSOA;3;9;3.0;103,36;Sazonal;Rapido;Sazonal_Rapido;Ativo;541536;5.0;-19.999.999.999.999.900;2.160.246.899.469.280;EstÃ¡vel;EstÃ¡vel;0.875;10;0.75;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
20/07/2019;20/01/2020;3;1258,74;9;JOAO PESSOA;OUTROS MUNICIPIOS;92;184;92.0;139,86;Sazonal;Medio;Sazonal_Medio;Inativo;541540;182.0;-182.0;91.0;Acelerando;Melhorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
23/12/2019;24/08/2022;6;627,44;8;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;195;975;195.0;78,43;Recorrente;Lento;Recorrente_Lento;Ativo;541543;406.0;-22.400.000.000.000.000;1.469.911.561.965.540;Acelerando;Melhorando;0.6388888888888891;8;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
24/02/2017;29/10/2017;3;293,76;6;RECIFE;CAMPINAS;123,5;247;123.5;48,96;Sazonal;Medio;Sazonal_Medio;Inativo;541638;-121.0;12.099.999.999.999.900;60.5;Desacelerando;Piorando;0.75;2;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
13/08/2021;15/08/2021;3;493,77;3;CAMPINAS;SALVADOR;1;2;1.0;164,59;Sazonal;Rapido;Sazonal_Rapido;Inativo;541665;-2.0;19.999.999.999.999.900;1.0;EstÃ¡vel;EstÃ¡vel;0.9166666666666667;8;1.0;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
30/07/2022;10/12/2023;3;268,17;3;MARINGA;SAO JOSE DOS CAMPOS;249;498;249.0;89,39;Sazonal;Lento;Sazonal_Lento;Ativo;541717;220.0;-21.999.999.999.999.900;110.0;Acelerando;Melhorando;0.8611111111111112;7;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
29/01/2019;28/11/2023;7;680,19;7;VITORIA DA CONQUISTA;OUTROS MUNICIPIOS;294;1764;294.0;97,17;Recorrente;Lento;Recorrente_Lento;Ativo;541719;145.0;-4.194.285.714.285.710;160.942.018.544.982;Acelerando;Melhorando;0.5595238095238095;1;0.2857142857142857;Moderadamente Sazonal;True;4;3.5;4;Moderadamente Recorrente
02/01/2022;23/02/2023;5;1642,43;23;SAO PAULO;CARAGUATATUBA;104,25;417;104.25;71,41;Sazonal;Medio;Sazonal_Medio;Ativo;541736;-322.0;11.110.000.000.000.000;14.949.644.644.606.100;Desacelerando;Piorando;0.8500000000000001;1;0.6;Altamente Sazonal;True;2;1.25;2;Pouco Recorrente
14/03/2019;04/09/2019;3;193,56;3;CURITIBA;UBERABA;87;174;87.0;64,52;Sazonal;Medio;Sazonal_Medio;Inativo;541747;-52.0;5.199.999.999.999.990;26.0;Desacelerando;Piorando;0.75;3;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
20/10/2016;13/12/2016;3;132,84;3;MONTES CLAROS;OUTROS MUNICIPIOS;27;54;27.0;44,28;Sazonal;Rapido;Sazonal_Rapido;Inativo;541783;-46.0;45.999.999.999.999.900;23.0;Desacelerando;Piorando;0.8611111111111112;10;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
09/05/2022;30/09/2022;9;1139,76;9;BELO HORIZONTE;SALVADOR;18;144;18.0;126,64;Recorrente;Rapido;Recorrente_Rapido;Ativo;541797;-50.0;1.380.952.380.952.380;2.648.112.535.373.070;Desacelerando;EstÃ¡vel;0.7870370370370372;7;0.5555555555555556;Altamente Sazonal;True;5;3.0;5;Altamente Recorrente
21/10/2021;23/03/2022;3;70,41;3;OUTROS MUNICIPIOS;GOVERNADOR VALADARES;76,5;153;76.5;23,47;Sazonal;Medio;Sazonal_Medio;Inativo;541815;-151.0;15.099.999.999.999.900;75.5;Desacelerando;Piorando;0.8611111111111112;10;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
07/07/2016;22/01/2017;3;543;3;SALVADOR;BELO HORIZONTE;99,5;199;99.5;181;Sazonal;Medio;Sazonal_Medio;Inativo;541819;75.0;-75.0;37.5;Acelerando;Melhorando;0.75;1;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
02/06/2019;14/06/2019;3;391;4;SAO PAULO;RIO DE JANEIRO;6;12;6.0;97,75;Sazonal;Rapido;Sazonal_Rapido;Inativo;541820;-8.0;7.999.999.999.999.990;4.0;EstÃ¡vel;Piorando;0.9166666666666667;6;1.0;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
19/12/2013;08/11/2016;6;1383;6;CURITIBA;RECIFE;211;1055;211.0;230,5;Recorrente;Lento;Recorrente_Lento;Inativo;541833;-61.0;-6.190.000.000.000.000;1.499.426.557.054.390;Desacelerando;Melhorando;0.6388888888888891;7;0.3333333333333333;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
17/11/2022;11/07/2023;3;670,23;3;CUIABA;NITEROI;118;236;118.0;223,41;Sazonal;Medio;Sazonal_Medio;Ativo;541873;-156.0;15.599.999.999.999.900;78.0;Desacelerando;Piorando;0.75;7;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
06/09/2020;23/04/2021;3;381,36;4;FEIRA DE SANTANA;OUTROS MUNICIPIOS;114,5;229;114.5;95,34;Sazonal;Medio;Sazonal_Medio;Inativo;541911;187.0;-18.699.999.999.999.900;93.5;Acelerando;Melhorando;0.8611111111111112;4;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
23/01/2019;04/11/2019;11;1836,78;11;SAO PAULO;SALVADOR;28,5;285;28.5;166,98;Recorrente;Rapido;Recorrente_Rapido;Inativo;541914;34.0;-5.654.545.454.545.450;29.080.061.898.145.900;Acelerando;Melhorando;0.5075757575757576;5;0.18181818181818182;Moderadamente Sazonal;True;5;36.666.666.666.666.600;5;Altamente Recorrente
29/05/2023;25/06/2023;3;361,44;4;OUTROS MUNICIPIOS;SAO PAULO;13,5;27;13.5;90,36;Sazonal;Rapido;Sazonal_Rapido;Ativo;541941;-15.0;14.999.999.999.999.900;7.5;EstÃ¡vel;Piorando;0.8611111111111112;6;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
11/08/2021;11/09/2021;3;683;5;CARUARU;NITEROI;15,5;31;15.5;136,6;Sazonal;Rapido;Sazonal_Rapido;Inativo;541943;29.0;-28.999.999.999.999.900;14.5;EstÃ¡vel;Melhorando;0.8611111111111112;9;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
07/03/2019;12/07/2019;6;408,73;7;CURITIBA;JUIZ DE FORA;25,4;127;25.4;58,39;Recorrente;Rapido;Recorrente_Rapido;Inativo;542026;-6.0;-6.700.000.000.000.000;25.858.074.174.230.300;EstÃ¡vel;Melhorando;0.8055555555555556;7;0.5;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
11/12/2020;05/03/2021;4;215,55;5;RECIFE;CAMPINAS;28;84;28.0;43,11;Sazonal;Rapido;Sazonal_Rapido;Inativo;542053;-45.0;28.500.000.000.000.000;24.535.688.292.770.500;Desacelerando;Piorando;0.7916666666666667;12;0.5;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
27/09/2022;09/12/2022;3;585,16;4;SANTOS;SANTOS;36,5;73;36.5;146,29;Sazonal;Rapido;Sazonal_Rapido;Ativo;542060;-27.0;2.699.999.999.999.990;13.5;EstÃ¡vel;Piorando;0.75;9;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
13/11/2018;07/05/2023;5;1098,56;8;FLORIANOPOLIS;PRAIA GRANDE;409;1636;409.0;137,32;Sazonal;Lento;Sazonal_Lento;Ativo;542084;468.0;-14.300.000.000.000.000;28.632.760.956.638.400;Acelerando;Melhorando;0.7833333333333334;5;0.4;Altamente Sazonal;True;3;16.666.666.666.666.600;3;Moderadamente Recorrente
28/01/2022;24/02/2024;6;316,14;6;CARAGUATATUBA;OUTROS MUNICIPIOS;151,4;757;151.4;52,69;Recorrente;Medio;Recorrente_Medio;Ativo;542095;-50.0;-29.700.000.000.000.000;13.270.810.073.239.600;Desacelerando;Melhorando;0.5;1;0.16666666666666666;Moderadamente Sazonal;True;5;3.0;5;Altamente Recorrente
19/04/2021;13/05/2021;3;465,48;3;OUTROS MUNICIPIOS;BELO HORIZONTE;12;24;12.0;155,16;Sazonal;Rapido;Sazonal_Rapido;Inativo;542178;24.0;-24.0;12.0;EstÃ¡vel;Melhorando;0.8611111111111112;5;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
29/08/2023;15/11/2023;3;675,36;4;BELO HORIZONTE;SAO PAULO;39;78;39.0;168,84;Sazonal;Rapido;Sazonal_Rapido;Ativo;542223;68.0;-68.0;34.0;Acelerando;Melhorando;0.8611111111111112;11;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
15/08/2020;24/02/2022;3;366,72;4;RIO DE JANEIRO;OUTROS MUNICIPIOS;279;558;279.0;91,68;Sazonal;Lento;Sazonal_Lento;Inativo;542259;92.0;-92.0;46.0;Acelerando;Melhorando;0.75;2;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
29/11/2020;31/08/2021;3;549,5;5;RIO DE JANEIRO;OUTROS MUNICIPIOS;137,5;275;137.5;109,9;Sazonal;Medio;Sazonal_Medio;Inativo;542285;275.0;-275.0;137.5;Acelerando;Melhorando;0.8611111111111112;8;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
04/03/2022;12/03/2023;5;331,86;6;PORTO ALEGRE;OUTROS MUNICIPIOS;93,25;373;93.25;55,31;Sazonal;Medio;Sazonal_Medio;Ativo;542322;-4.0;-10.730.000.000.000.000;15.632.878.013.980.600;EstÃ¡vel;Melhorando;0.9166666666666667;3;1.0;Altamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
13/12/2021;04/09/2023;3;1017,66;7;LONDRINA;OUTROS MUNICIPIOS;315;630;315.0;145,38;Sazonal;Lento;Sazonal_Lento;Ativo;542347;-40.0;3.999.999.999.999.990;20.0;Desacelerando;Piorando;0.75;9;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
24/12/2018;29/12/2019;3;604,53;3;CURITIBA;RIO DE JANEIRO;185;370;185.0;201,51;Sazonal;Lento;Sazonal_Lento;Inativo;542381;-352.0;35.199.999.999.999.900;176.0;Desacelerando;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
31/01/2019;17/03/2020;4;613,2;4;SAO CARLOS;OUTROS MUNICIPIOS;137;411;137.0;153,3;Sazonal;Medio;Sazonal_Medio;Inativo;542389;-340.0;13.450.000.000.000.000;14.643.997.632.704.800;Desacelerando;Piorando;0.7916666666666667;4;0.5;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
15/11/2021;30/07/2022;3;378,64;4;BELO HORIZONTE;CURITIBA;128,5;257;128.5;94,66;Sazonal;Medio;Sazonal_Medio;Ativo;542878;61.0;-6.100.000.000.000.000;30.5;Acelerando;Melhorando;0.75;4;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
26/11/2020;11/01/2021;3;415,14;3;SAO PAULO;SALVADOR;23;46;23.0;138,38;Sazonal;Rapido;Sazonal_Rapido;Inativo;542896;-18.0;17.999.999.999.999.900;9.0;EstÃ¡vel;Piorando;0.75;1;0.3333333333333333;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
03/07/2020;02/08/2020;4;696,32;8;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;10;30;10.0;87,04;Sazonal;Rapido;Sazonal_Rapido;Inativo;542964;-9.0;4.500.000.000.000.000;4.242.640.687.119.280;EstÃ¡vel;EstÃ¡vel;0.875;7;0.75;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
03/03/2017;26/03/2017;3;273,99;3;SAO PAULO;BELEM;11,5;23;11.5;91,33;Sazonal;Rapido;Sazonal_Rapido;Inativo;542972;-23.0;22.999.999.999.999.900;11.5;EstÃ¡vel;Piorando;0.9166666666666667;3;1.0;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
06/02/2015;03/03/2015;3;680,6;5;AMERICANA;MOGI DAS CRUZES;12,5;25;12.5;136,12;Sazonal;Rapido;Sazonal_Rapido;Inativo;542986;-17.0;16.999.999.999.999.900;8.5;EstÃ¡vel;Piorando;0.8611111111111112;2;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
22/12/2021;07/07/2022;3;450,06;6;POUSO ALEGRE;OUTROS MUNICIPIOS;98,5;197;98.5;75,01;Sazonal;Medio;Sazonal_Medio;Ativo;543040;-189.0;18.899.999.999.999.900;94.5;Desacelerando;Piorando;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
25/08/2022;04/04/2023;3;588,24;4;VITORIA DA CONQUISTA;OUTROS MUNICIPIOS;111;222;111.0;147,06;Sazonal;Medio;Sazonal_Medio;Ativo;543086;222.0;-22.199.999.999.999.900;111.0;Acelerando;Melhorando;0.8611111111111112;4;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
23/12/2020;23/08/2022;6;418,8;8;BELO HORIZONTE;OUTROS MUNICIPIOS;121,6;608;121.6;52,35;Recorrente;Medio;Recorrente_Medio;Ativo;543094;-346.0;9.620.000.000.000.000;16.542.019.223.782.800;Desacelerando;Piorando;0.6388888888888891;12;0.3333333333333333;Altamente Sazonal;True;3;2.0;3;Moderadamente Recorrente
24/12/2023;02/01/2024;3;379,92;3;OUTROS MUNICIPIOS;CAXIAS DO SUL;4,5;9;4.5;126,64;Sazonal;Rapido;Sazonal_Rapido;Ativo;543132;3.0;-30.000.000.000.000.000;1.5;EstÃ¡vel;EstÃ¡vel;0.8611111111111112;12;0.6666666666666666;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
29/01/2019;06/12/2023;5;920,4;8;GOVERNADOR VALADARES;NATAL;443;1772;443.0;115,05;Sazonal;Lento;Sazonal_Lento;Ativo;543170;-103.0;2.499.999.999.999.990;8.736.418.030.291.360;Desacelerando;Piorando;0.7166666666666668;1;0.4;Altamente Sazonal;True;2;16.666.666.666.666.600;2;Pouco Recorrente
29/03/2022;22/01/2023;3;551,56;4;BAURU;SAO PAULO;149,5;299;149.5;137,89;Sazonal;Medio;Sazonal_Medio;Ativo;543205;289.0;-289.0;144.5;Acelerando;Melhorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
19/09/2021;11/01/2022;4;346,56;4;NOVA FRIBURGO;SAO PAULO;38;114;38.0;86,64;Sazonal;Rapido;Sazonal_Rapido;Inativo;543282;-58.0;22.000.000.000.000.000;24.711.670.657.134.100;Desacelerando;Piorando;0.7916666666666667;10;0.5;Altamente Sazonal;True;2;13.333.333.333.333.300;2;Pouco Recorrente
28/12/2022;12/12/2023;5;815,04;16;SAO PAULO;OUTROS MUNICIPIOS;87,25;349;87.25;50,94;Sazonal;Medio;Sazonal_Medio;Ativo;543295;-10.0;68.5;8.384.323.168.867.000;EstÃ¡vel;Piorando;0.8166666666666667;12;0.6;Altamente Sazonal;True;4;2.5;4;Moderadamente Recorrente
08/10/2023;28/03/2024;3;474,12;4;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;86;172;86.0;118,53;Sazonal;Medio;Sazonal_Medio;Ativo;543365;-168.0;16.799.999.999.999.900;84.0;Desacelerando;Piorando;0.8611111111111112;10;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
26/09/2021;28/02/2024;5;298,76;7;BRASILIA;OUTROS MUNICIPIOS;221,25;885;221.25;42,68;Sazonal;Lento;Sazonal_Lento;Ativo;543382;-576.0;141.7;24.022.632.557.652.700;Desacelerando;Piorando;0.7833333333333334;8;0.4;Altamente Sazonal;True;5;5.0;5;Altamente Recorrente
30/08/2015;30/10/2017;11;549,24;12;CAMPINAS;RECIFE;79,2;792;79.2;45,77;Recorrente;Medio;Recorrente_Medio;Inativo;543406;73.0;14.933.333.333.333.300;11.667.459.020.712.200;Acelerando;Piorando;0.7651515151515151;9;0.36363636363636365;Altamente Sazonal;True;8;5.5;8;Altamente Recorrente
30/10/2020;25/12/2023;5;927,96;6;GOIANIA;NATAL;287,75;1151;287.75;154,66;Sazonal;Lento;Sazonal_Lento;Ativo;543483;609.0;149.7;3.438.199.928.741.780;Acelerando;Piorando;0.8166666666666667;12;0.6;Altamente Sazonal;True;4;2.5;4;Moderadamente Recorrente
13/04/2022;19/12/2023;4;193,36;4;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;205;615;205.0;48,34;Sazonal;Lento;Sazonal_Lento;Ativo;543489;-338.0;5.300.000.000.000.000;14.114.767.680.222.900;Desacelerando;Piorando;0.875;12;0.75;Altamente Sazonal;True;4;4.0;4;Moderadamente Recorrente
11/02/2022;28/10/2022;5;685,6;5;RIO DE JANEIRO;OUTROS MUNICIPIOS;64,75;259;64.75;137,12;Sazonal;Medio;Sazonal_Medio;Ativo;543522;-190.0;51.7;7.799.479.149.276.570;Desacelerando;Piorando;0.7833333333333334;2;0.4;Altamente Sazonal;True;4;2.5;4;Moderadamente Recorrente
24/01/2024;13/03/2024;3;225,24;3;PORTO ALEGRE;ARARAQUARA;24,5;49;24.5;75,08;Sazonal;Rapido;Sazonal_Rapido;Ativo;543667;-45.0;4.499.999.999.999.990;22.5;Desacelerando;Piorando;0.8611111111111112;1;0.6666666666666666;Altamente Sazonal;False;0;1.0;1;NÃ£o Recorrente
01/08/2021;28/12/2023;3;347,76;3;OUTROS MUNICIPIOS;OUTROS MUNICIPIOS;439,5;879;439.5;115,92;Sazonal;Lento;Sazonal_Lento;Ativo;543682;-645.0;6.449.999.999.999.990;322.5;Desacelerando;Piorando;0.75;8;0.3333333333333333;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
17/02/2020;01/06/2021;6;1113,84;6;GOIANIA;BELO HORIZONTE;94;470;94.0;185,64;Recorrente;Medio;Recorrente_Medio;Inativo;543738;-191.0;40.9;10.934.532.454.567.900;Desacelerando;Piorando;0.75;2;0.5;Altamente Sazonal;True;2;2.0;2;Pouco Recorrente
16/12/2021;13/12/2022;6;1795,14;6;SALVADOR;MARINGA;72,4;362;72.4;299,19;Recorrente;Medio;Recorrente_Medio;Ativo;543799;43.0;38.999.999.999.999.900;8.787.855.255.976.850;Acelerando;EstÃ¡vel;0.75;12;0.5;Altamente Sazonal;True;2;1.2;2;Pouco Recorrente
29/01/2021;13/08/2021;3;362,49;3;SETE LAGOAS;OUTROS MUNICIPIOS;98;196;98.0;120,83;Sazonal;Medio;Sazonal_Medio;Inativo;543822;-22.0;21.999.999.999.999.900;11.0;EstÃ¡vel;Piorando;0.75;1;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
04/03/2022;14/08/2022;3;128,19;3;MANAUS;CURITIBA;81,5;163;81.5;42,73;Sazonal;Medio;Sazonal_Medio;Ativo;543835;-149.0;14.899.999.999.999.900;74.5;Desacelerando;Piorando;0.8611111111111112;3;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
26/05/2022;02/09/2022;3;601,8;3;OUTROS MUNICIPIOS;SAO PAULO;49,5;99;49.5;200,6;Sazonal;Medio;Sazonal_Medio;Ativo;543890;41.0;-4.099.999.999.999.990;20.5;Acelerando;Melhorando;0.75;5;0.3333333333333333;Altamente Sazonal;True;3;3.0;3;Moderadamente Recorrente
11/08/2022;14/12/2022;3;568,2;3;VITORIA DA CONQUISTA;OUTROS MUNICIPIOS;62,5;125;62.5;189,4;Sazonal;Medio;Sazonal_Medio;Ativo;543924;-121.0;12.099.999.999.999.900;60.5;Desacelerando;Piorando;0.8611111111111112;8;0.6666666666666666;Altamente Sazonal;True;2;1.5;2;Pouco Recorrente
15/12/2019;13/08/2021;5;294,7;7;GOIANIA;RIBEIRAO PRETO;151,75;607;151.75;42,1;Sazonal;Medio;Sazonal_Medio;Inativo;543936;106.0;8.570.000.000.000.000;12.595.510.112.734.600;Acelerando;Piorando;0.7166666666666668;1;0.4;Altamente Sazonal;True;3;2.5;3;Moderadamente Recorrente
13/02/2018;20/02/2020;11;1633,32;13;SAO PAULO;IPATINGA;73,7;737;73.7;125,64;Recorrente;Medio;Recorrente_Medio;Inativo;543967;-184.0;13.848.484.848.484.800;8.502.593.721.918.030;Desacelerando;Piorando;0.6742424242424243;6;0.36363636363636365;Altamente Sazonal;True;7;5.5;7;Altamente Recorrente
